id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_date_time,game_date,player_box
230230242,s:40~l:41~e:230230242~c:230230242,2003-01-24T01:05Z,2277,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:05Z,"","",0,N/A,1902,Tudor Fieldhouse,Houston,TX,5750,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,d1d5d8,003d7d,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,30,83,FALSE,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,30,89,TRUE,230230242,2003,2,,30,Western Athletic Conference,WAC,TRUE,,2003-01-24T01:05:00Z,2003-01-23,FALSE
230230202,s:40~l:41~e:230230202~c:230230202,2003-01-24T01:05Z,8245,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:05Z,"","",0,N/A,2049,Donald W. Reynolds Center,Tulsa,OK,8355,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,003595,d0b787,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,30,68,TRUE,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,61,FALSE,230230202,2003,2,,30,Western Athletic Conference,WAC,TRUE,,2003-01-24T01:05:00Z,2003-01-23,FALSE
230230006,s:40~l:41~e:230230006~c:230230006,2003-01-24T01:05Z,3245,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:05Z,"","",0,N/A,2193,Mitchell Center,Mobile,AL,10041,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,TRUE,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,59,TRUE,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,98002e,a8996e,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,50,FALSE,230230006,2003,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2003-01-24T01:05:00Z,2003-01-23,FALSE
230232634,s:40~l:41~e:230232634~c:230232634,2003-01-24T01:00Z,4011,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,2113,Gentry Center,Nashville,TN,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2634,s:40~l:41~t:2634,Tennessee State,Tigers,TNST,Tennessee State Tigers,Tennessee St,171796,f0f0f0,TRUE,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,68,FALSE,2417,s:40~l:41~t:2417,Morris Brown,Wolverines,MB,Morris Brown Wolverines,Morris Brown,,,FALSE,,,,73,TRUE,230232634,2003,2,,,,,,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230232630,s:40~l:41~e:230232630~c:230232630,2003-01-24T01:00Z,2873,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,2043,Skyhawk Arena,Martin,TN,4300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2630,s:40~l:41~t:2630,UT Martin,Skyhawks,UTM,UT Martin Skyhawks,UT Martin,FF6700,102a5c,TRUE,7229,https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png,20,85,TRUE,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,75,FALSE,230232630,2003,2,,,,,,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230232535,s:40~l:41~e:230232535~c:230232535,2003-01-24T01:00Z,1132,TRUE,FALSE,FALSE,FALSE,2003-01-24T01:00Z,"","",0,N/A,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2535,s:40~l:41~t:2535,Samford,Bulldogs,SAM,Samford Bulldogs,Samford,005485,bc0023,TRUE,2191,https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png,24,68,FALSE,2382,s:40~l:41~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,TRUE,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,74,TRUE,230232535,2003,2,,,,,,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230232443,s:40~l:41~e:230232443~c:230232443,2003-01-24T01:00Z,815,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,1926,Lakefront Arena,New Orleans,LA,8785,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2443,s:40~l:41~t:2443,New Orleans,Privateers,UNO,New Orleans Privateers,New Orleans,005da6,a2a9ae,TRUE,1926,https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png,27,74,TRUE,249,s:40~l:41~t:249,North Texas,Mean Green,UNT,North Texas Mean Green,North Texas,00853D,000000,TRUE,1938,https://a.espncdn.com/i/teamlogos/ncaa/500/249.png,27,62,FALSE,230232443,2003,2,,27,Sun Belt Conference,Sun Belt,TRUE,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230232320,s:40~l:41~e:230232320~c:230232320,2003-01-24T01:00Z,3311,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,1896,Montagne Center,Beaumont,TX,10080,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,TRUE,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,79,TRUE,2466,s:40~l:41~t:2466,Northwestern State,Demons,NWST,Northwestern State Demons,N'Western St,492F91,ed6118,TRUE,1939,https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png,25,63,FALSE,230232320,2003,2,,,,,,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230232046,s:40~l:41~e:230232046~c:230232046,2003-01-24T01:00Z,2024,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,,,,,,,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,,TRUE,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,46,87,TRUE,2197,s:40~l:41~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,TRUE,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,80,FALSE,230232046,2003,2,OT,,,,,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230230270,s:40~l:41~e:230230270~c:230230270,2003-01-24T01:00Z,5007,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,415,Klotsche Center,Milwaukee,WI,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,270,s:40~l:41~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,1983,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,69,TRUE,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,65,FALSE,230230270,2003,2,,45,Horizon League,Horizon,TRUE,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230230093,s:40~l:41~e:230230093~c:230230093,2003-01-24T01:00Z,3814,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,2022,CFSB Center,Murray,KY,8600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,93,s:40~l:41~t:93,Murray State,Racers,MUR,Murray State Racers,Murray St,002148,000e00,TRUE,2022,https://a.espncdn.com/i/teamlogos/ncaa/500/93.png,18,76,FALSE,2413,s:40~l:41~t:2413,Morehead State,Eagles,MORE,Morehead State Eagles,Morehead St,094FA3,fed91a,TRUE,2174,https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png,20,83,TRUE,230230093,2003,2,,,,,,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230230055,s:40~l:41~e:230230055~c:230230055,2003-01-24T01:00Z,3122,TRUE,FALSE,FALSE,FALSE,2003-01-24T01:00Z,"","",0,N/A,2130,Pete Mathews Coliseum,Jacksonville,AL,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,TRUE,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,66,FALSE,2116,s:40~l:41~t:2116,UCF,Knights,UCF,UCF Knights,UCF,000000,231f20,TRUE,4484,https://a.espncdn.com/i/teamlogos/ncaa/500/2116.png,46,68,TRUE,230230055,2003,2,,,,,,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230230048,s:40~l:41~e:230230048~c:230230048,2003-01-24T01:00Z,4591,TRUE,FALSE,TRUE,FALSE,2003-01-24T01:00Z,"","",0,N/A,2189,Bob Carpenter Center,Newark,DE,5100,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,78,FALSE,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,83,TRUE,230230048,2003,2,OT,10,Colonial Athletic Association,CAA,TRUE,,2003-01-24T01:00:00Z,2003-01-23,FALSE
230232341,s:40~l:41~e:230232341~c:230232341,2003-01-24T00:45Z,725,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:45Z,"","",0,N/A,3443,Schwartz Athletic Center,Brooklyn,NY,1000,FALSE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,ffbf00,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,69,FALSE,116,s:40~l:41~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mount St Mary,005596,ebebeb,TRUE,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,72,TRUE,230232341,2003,2,OT,19,Northeast Conference,NEC,TRUE,,2003-01-24T00:45:00Z,2003-01-23,FALSE
230232529,s:40~l:41~e:230232529~c:230232529,2003-01-24T00:30Z,463,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:30Z,"","",0,N/A,1916,William H. Pitt Center,Fairfield,CT,2062,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,55,FALSE,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,65,TRUE,230232529,2003,2,,19,Northeast Conference,NEC,TRUE,,2003-01-24T00:30:00Z,2003-01-23,FALSE
230232217,s:40~l:41~e:230232217~c:230232217,2003-01-24T00:30Z,5251,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:30Z,"","",0,N/A,1259,Total Mortgage Arena,Bridgeport,CT,10000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,7413,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,86,FALSE,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,93,TRUE,230232217,2003,2,,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,2003-01-24T00:30:00Z,2003-01-23,FALSE
230232127,s:40~l:41~e:230232127~c:230232127,2003-01-24T00:30Z,788,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:30Z,"","",0,N/A,2187,Buccaneer Fieldhouse,Charleston,SC,881,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2127,s:40~l:41~t:2127,Charleston Southern,Buccaneers,CHSO,Charleston Southern Buccaneers,Charleston So,2e3192,ded090,TRUE,2187,https://a.espncdn.com/i/teamlogos/ncaa/500/2127.png,6,78,TRUE,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,57,FALSE,230232127,2003,2,,,,,,,2003-01-24T00:30:00Z,2003-01-23,FALSE
230232006,s:40~l:41~e:230232006~c:230232006,2003-01-24T00:30Z,4350,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:30Z,"","",0,N/A,2203,James A. Rhodes Arena,Akron,OH,5500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,72,FALSE,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,79,TRUE,230232006,2003,2,,14,Mid-American Conference,MAC,TRUE,,2003-01-24T00:30:00Z,2003-01-23,FALSE
230230258,s:40~l:41~e:230230258~c:230230258,2003-01-24T00:00Z,7642,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,,,,,,,6,0:06,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,85,TRUE,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,75,FALSE,230230258,2003,2,,2,Atlantic Coast Conference,ACC,TRUE,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230232754,s:40~l:41~e:230232754~c:230232754,2003-01-24T00:00Z,2129,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,2054,Beeghly Center,Youngstown,OH,6300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2754,s:40~l:41~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51935,690717,TRUE,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,49,FALSE,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DETM,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,57,TRUE,230232754,2003,2,,45,Horizon League,Horizon,TRUE,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230232561,s:40~l:41~e:230232561~c:230232561,2003-01-24T00:00Z,5654,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,20,MVP Arena,Albany,NY,15727,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,81,TRUE,2352,s:40~l:41~t:2352,Loyola Maryland,Greyhounds,L-MD,Loyola Maryland Greyhounds,Loyola MD,76a7a0,c9cbca,TRUE,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,13,65,FALSE,230232561,2003,2,,13,Metro Atlantic Athletic Conference,MAAC,TRUE,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230232473,s:40~l:41~e:230232473~c:230232473,2003-01-24T00:00Z,1185,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,,,,,,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,TRUE,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,75,TRUE,2710,s:40~l:41~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,TRUE,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,49,62,FALSE,230232473,2003,2,,,,,,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230232247,s:40~l:41~e:230232247~c:230232247,2003-01-24T00:00Z,1042,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,2057,Georgia State Sports Arena,Atlanta,GA,3854,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2247,s:40~l:41~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,ebebeb,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,46,66,TRUE,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,46,64,FALSE,230232247,2003,2,,46,ASUN Conference,ASUN,TRUE,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230230294,s:40~l:41~e:230230294~c:230230294,2003-01-24T00:00Z,752,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,1994,Swisher Gymnasium,Jacksonville,FL,1360,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,TRUE,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,65,TRUE,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,,TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,46,51,FALSE,230230294,2003,2,,46,ASUN Conference,ASUN,TRUE,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230230085,s:40~l:41~e:230230085~c:230230085,2003-01-24T00:00Z,1800,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,2129,IUPUI Gymnasium,Indianapolis,IN,1215,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,TRUE,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,62,FALSE,2674,s:40~l:41~t:2674,Valparaiso,Beacons,VAL,Valparaiso Beacons,Valparaiso,794500,,TRUE,2159,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,18,72,TRUE,230230085,2003,2,,,,,,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230230056,s:40~l:41~e:230230056~c:230230056,2003-01-24T00:00Z,1021,TRUE,FALSE,TRUE,FALSE,2003-01-24T00:00Z,"","",0,N/A,2080,Edmunds Center,Deland,FL,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,TRUE,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,78,TRUE,2241,s:40~l:41~t:2241,Gardner-Webb,Runnin' Bulldogs,WEBB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,46,63,FALSE,230230056,2003,2,,46,ASUN Conference,ASUN,TRUE,,2003-01-24T00:00:00Z,2003-01-23,FALSE
230222463,s:40~l:41~e:230222463~c:230222463,2003-01-23T03:05Z,1288,TRUE,FALSE,TRUE,FALSE,2003-01-23T03:05Z,"","",0,N/A,586,Premier America Credit Union Arena,Northridge,CA,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2463,s:40~l:41~t:2463,Cal State Northridge,Matadors,CSUN,Cal State Northridge Matadors,CSU Northridge,b50000,,TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,85,TRUE,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,TRUE,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,77,FALSE,230222463,2003,2,,9,Big West Conference,Big West,TRUE,,2003-01-23T03:05:00Z,2003-01-22,FALSE
230222541,s:40~l:41~e:230222541~c:230222541,2003-01-23T03:00Z,1225,TRUE,FALSE,TRUE,FALSE,2003-01-23T03:00Z,"","",0,N/A,544,Leavey Center,Santa Clara,CA,4200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2541,s:40~l:41~t:2541,Santa Clara,Broncos,SCU,Santa Clara Broncos,Santa Clara,690b0b,101010,TRUE,544,https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png,29,52,FALSE,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,55,TRUE,230222541,2003,2,,29,West Coast Conference,WCC,TRUE,,2003-01-23T03:00:00Z,2003-01-22,FALSE
230220012,s:40~l:41~e:230220012~c:230220012,2003-01-23T02:30Z,14567,TRUE,FALSE,TRUE,FALSE,2003-01-23T02:30Z,"","",0,N/A,1064,McKale Center,Tucson,AZ,14644,TRUE,3,0:03,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,0c234b,ab0520,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,71,TRUE,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona St,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,63,FALSE,230220012,2003,2,,21,Pac-12 Conference,Pac-12,TRUE,,2003-01-23T02:30:00Z,2003-01-22,FALSE
230220152,s:40~l:41~e:230220152~c:230220152,2003-01-23T02:00Z,19048,TRUE,FALSE,TRUE,FALSE,2003-01-23T02:00Z,"","",0,N/A,999,PNC Arena,Raleigh,NC,19722,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,80,TRUE,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,71,FALSE,230220152,2003,2,,2,Atlantic Coast Conference,ACC,TRUE,,2003-01-23T02:00:00Z,2003-01-22,FALSE
230220038,s:40~l:41~e:230220038~c:230220038,2003-01-23T02:00Z,11076,TRUE,FALSE,TRUE,FALSE,2003-01-23T02:00Z,"","",0,N/A,2207,CU Events Center,Boulder,CO,11064,TRUE,18,0:18,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,000000,cfb87c,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,60,TRUE,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,59,FALSE,230220038,2003,2,,8,Big 12 Conference,Big 12,TRUE,,2003-01-23T02:00:00Z,2003-01-22,FALSE
230222636,s:40~l:41~e:230222636~c:230222636,2003-01-23T02:00Z,1086,TRUE,FALSE,TRUE,FALSE,2003-01-23T02:00Z,"","",0,N/A,2115,UTSA Convocation Center,San Antonio,TX,2650,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,TRUE,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,66,FALSE,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,77,TRUE,230222636,2003,2,,,,,,,2003-01-23T02:00:00Z,2003-01-22,FALSE
230220167,s:40~l:41~e:230220167~c:230220167,2003-01-23T02:00Z,14609,TRUE,FALSE,FALSE,FALSE,2003-01-23T02:00Z,"","",0,N/A,2024,The Pit,Albuquerque,NM,15411,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,167,s:40~l:41~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,TRUE,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,107,TRUE,2703,s:40~l:41~t:2703,Western New Mexico,Mustangs,WNM,Western New Mexico Mustangs,W New Mexico,000000,,FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/2703.png,,49,FALSE,230220167,2003,2,,,,,,,2003-01-23T02:00:00Z,2003-01-22,FALSE
