id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,tournament_id,game_json,game_json_url,game_date_time,game_date,PBP,team_box,player_box
260210301,s:40~l:41~e:260210301~c:260210301,2006-01-21T23:00Z,5100,TRUE,FALSE,TRUE,FALSE,2006-01-21T23:00Z,"","",0,N/A,501,Jenny Craig Pavilion,San Diego,CA,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,63,FALSE,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,041e42,c8102e,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,64,TRUE,260210301,2006,2,,29,West Coast Conference,WCC,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210301.json,2006-01-21T23:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210222,s:40~l:41~e:260210222~c:260210222,2006-01-21T23:00Z,20581,TRUE,FALSE,TRUE,FALSE,2006-01-21T23:00Z,event,AT PHILADELPHIA PA,0,N/A,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,00205b,13b5ea,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,80,TRUE,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,ff6500,000e54,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,65,FALSE,260210222,2006,2,,4,Big East Conference,Big East,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210222.json,2006-01-21T23:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210012,s:40~l:41~e:260210012~c:260210012,2006-01-21T23:00Z,14621,TRUE,FALSE,TRUE,FALSE,2006-01-21T23:00Z,"","",0,N/A,1064,McKale Center,Tucson,AZ,14644,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,0c234b,ab0520,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,60,TRUE,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,55,FALSE,260210012,2006,2,,21,Pac-12 Conference,Pac-12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210012.json,2006-01-21T23:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260212572,s:40~l:41~e:260212572~c:260212572,2006-01-21T22:00Z,6412,TRUE,FALSE,TRUE,FALSE,2006-01-21T22:00Z,"","",0,N/A,2009,Reed Green Coliseum,Hattiesburg,MS,8095,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,68,FALSE,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,004991,8e908f,TRUE,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,85,TRUE,260212572,2006,2,,11,Conference USA,C-USA,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260212572.json,2006-01-21T22:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210061,s:40~l:41~e:260210061~c:260210061,2006-01-21T22:00Z,7136,TRUE,FALSE,TRUE,FALSE,2006-01-21T22:00Z,"","",0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,72,TRUE,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,65,FALSE,260210061,2006,2,,23,Southeastern Conference,SEC,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210061.json,2006-01-21T22:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210077,s:40~l:41~e:260210077~c:260210077,2006-01-21T21:30Z,8117,TRUE,FALSE,TRUE,FALSE,2006-01-21T21:30Z,"","",0,N/A,1990,Welsh-Ryan Arena,Evanston,IL,7039,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,77,s:40~l:41~t:77,Northwestern,Wildcats,NU,Northwestern Wildcats,Northwestern,582c83,ffffff,TRUE,1990,https://a.espncdn.com/i/teamlogos/ncaa/500/77.png,7,47,FALSE,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,ff5f05,13294b,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,58,TRUE,260210077,2006,2,,7,Big Ten Conference,Big Ten,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210077.json,2006-01-21T21:30:00Z,2006-01-21,TRUE,TRUE,TRUE
260210239,s:40~l:41~e:260210239~c:260210239,2006-01-21T21:00Z,8256,TRUE,FALSE,TRUE,FALSE,2006-01-21T21:00Z,"","",0,N/A,1049,Ferrell Center,Waco,TX,10284,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,154734,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,47,FALSE,251,s:40~l:41~t:251,Texas,Longhorns,TEX,Texas Longhorns,Texas,c15d26,ffffff,TRUE,7317,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png,8,66,TRUE,260210239,2006,2,,8,Big 12 Conference,Big 12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210239.json,2006-01-21T21:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210152,s:40~l:41~e:260210152~c:260210152,2006-01-21T21:00Z,19722,TRUE,FALSE,TRUE,FALSE,2006-01-21T21:00Z,"","",0,N/A,999,PNC Arena,Raleigh,NC,19722,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,92,TRUE,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,82,FALSE,260210152,2006,2,,2,Atlantic Coast Conference,ACC,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210152.json,2006-01-21T21:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260212429,s:40~l:41~e:260212429~c:260212429,2006-01-21T21:00Z,7562,TRUE,FALSE,TRUE,FALSE,2006-01-21T21:00Z,"","",0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2429,s:40~l:41~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,3,69,FALSE,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,83,TRUE,260212429,2006,2,,3,Atlantic 10 Conference,A 10,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260212429.json,2006-01-21T21:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260212305,s:40~l:41~e:260212305~c:260212305,2006-01-21T21:00Z,16300,TRUE,FALSE,TRUE,FALSE,2006-01-21T21:00Z,"","",0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0051ba,e8000d,TRUE,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,96,TRUE,158,s:40~l:41~t:158,Nebraska,Cornhuskers,NEB,Nebraska Cornhuskers,Nebraska,F20017,f5f1e7,TRUE,4569,https://a.espncdn.com/i/teamlogos/ncaa/500/158.png,8,54,FALSE,260212305,2006,2,,8,Big 12 Conference,Big 12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260212305.json,2006-01-21T21:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210197,s:40~l:41~e:260210197~c:260210197,2006-01-21T21:00Z,13046,TRUE,FALSE,TRUE,FALSE,2006-01-21T21:00Z,"","",0,N/A,1992,Gallagher-Iba Arena,Stillwater,OK,13611,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma St,ff6500,000000,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,78,FALSE,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,000000,cfb87c,TRUE,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,8,80,TRUE,260210197,2006,2,OT,8,Big 12 Conference,Big 12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210197.json,2006-01-21T21:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210026,s:40~l:41~e:260210026~c:260210026,2006-01-21T20:45Z,12035,TRUE,FALSE,FALSE,FALSE,2006-01-21T20:45Z,"","",0,N/A,479,Pauley Pavilion,Los Angeles,CA,13800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,2774ae,f2a900,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,56,FALSE,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,60,TRUE,260210026,2006,2,,,,,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210026.json,2006-01-21T20:45:00Z,2006-01-21,TRUE,TRUE,TRUE
260210238,s:40~l:41~e:260210238~c:260210238,2006-01-21T20:45Z,13645,TRUE,FALSE,TRUE,FALSE,2006-01-21T20:45Z,"","",0,N/A,2084,Memorial Gymnasium (TN),Nashville,TN,14326,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,80,TRUE,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,52,FALSE,260210238,2006,2,,23,Southeastern Conference,SEC,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210238.json,2006-01-21T20:45:00Z,2006-01-21,TRUE,TRUE,TRUE
260210099,s:40~l:41~e:260210099~c:260210099,2006-01-21T20:00Z,10231,TRUE,FALSE,TRUE,FALSE,2006-01-21T20:00Z,"","",0,N/A,557,Pete Maravich Assembly Center,Baton Rouge,LA,13215,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d7c,fdd023,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,68,TRUE,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,9e1632,ffffff,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,57,FALSE,260210099,2006,2,,23,Southeastern Conference,SEC,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210099.json,2006-01-21T20:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210084,s:40~l:41~e:260210084~c:260210084,2006-01-21T19:35Z,17316,TRUE,FALSE,TRUE,FALSE,2006-01-21T19:35Z,"","",0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,62,TRUE,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,000000,cfb991,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,49,FALSE,260210084,2006,2,,7,Big Ten Conference,Big Ten,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210084.json,2006-01-21T19:35:00Z,2006-01-21,TRUE,TRUE,TRUE
260210066,s:40~l:41~e:260210066~c:260210066,2006-01-21T18:45Z,13458,TRUE,FALSE,TRUE,FALSE,2006-01-21T18:45Z,"","",0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,822433,fdca2f,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,81,FALSE,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,86,TRUE,260210066,2006,2,OT,8,Big 12 Conference,Big 12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210066.json,2006-01-21T18:45:00Z,2006-01-21,TRUE,TRUE,TRUE
260210046,s:40~l:41~e:260210046~c:260210046,2006-01-21T18:30Z,20035,TRUE,FALSE,FALSE,FALSE,2006-01-21T18:30Z,"","",0,N/A,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,87,TRUE,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,013088,ffffff,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,84,FALSE,260210046,2006,2,,,,,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210046.json,2006-01-21T18:30:00Z,2006-01-21,TRUE,TRUE,TRUE
260210201,s:40~l:41~e:260210201~c:260210201,2006-01-21T18:00Z,12044,TRUE,FALSE,TRUE,FALSE,2006-01-21T18:00Z,"","",0,N/A,1991,Lloyd Noble Center,Norman,OK,11562,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,9d2235,ffffff,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,60,TRUE,2641,s:40~l:41~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,48,FALSE,260210201,2006,2,,8,Big 12 Conference,Big 12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210201.json,2006-01-21T18:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210096,s:40~l:41~e:260210096~c:260210096,2006-01-21T18:00Z,23420,TRUE,FALSE,TRUE,FALSE,2006-01-21T18:00Z,"","",0,N/A,251,Rupp Arena,Lexington,KY,20500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,96,s:40~l:41~t:96,Kentucky,Wildcats,UK,Kentucky Wildcats,Kentucky,005DAA,ffffff,TRUE,251,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,23,80,TRUE,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,73000a,ffffff,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,78,FALSE,260210096,2006,2,,23,Southeastern Conference,SEC,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210096.json,2006-01-21T18:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260212599,s:40~l:41~e:260212599~c:260212599,2006-01-21T17:00Z,6942,TRUE,FALSE,TRUE,FALSE,2006-01-21T17:00Z,"","",0,N/A,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2599,s:40~l:41~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,55,TRUE,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pitt,003263,231f20,TRUE,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,4,50,FALSE,260212599,2006,2,,4,Big East Conference,Big East,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260212599.json,2006-01-21T17:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210127,s:40~l:41~e:260210127~c:260210127,2006-01-21T17:00Z,14759,TRUE,FALSE,TRUE,FALSE,2006-01-21T17:00Z,"","",0,N/A,1987,Breslin Center,East Lansing,MI,14797,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan St,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,85,TRUE,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,fcd116,TRUE,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,55,FALSE,260210127,2006,2,,7,Big Ten Conference,Big Ten,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210127.json,2006-01-21T17:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210213,s:40~l:41~e:260210213~c:260210213,2006-01-21T17:00Z,9495,TRUE,FALSE,TRUE,FALSE,2006-01-21T17:00Z,"","",0,N/A,1942,Bryce Jordan Center,University Park,PA,15104,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,64,FALSE,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,75,TRUE,260210213,2006,2,,7,Big Ten Conference,Big Ten,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210213.json,2006-01-21T17:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260210059,s:40~l:41~e:260210059~c:260210059,2006-01-21T17:00Z,9191,TRUE,FALSE,TRUE,FALSE,2006-01-21T17:00Z,"","",0,N/A,2206,McCamish Pavilion,Atlanta,GA,8600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,59,s:40~l:41~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,63,FALSE,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,73,TRUE,260210059,2006,2,,2,Atlantic Coast Conference,ACC,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260210059.json,2006-01-21T17:00:00Z,2006-01-21,TRUE,TRUE,TRUE
260200269,s:40~l:41~e:260200269~c:260200269,2006-01-21T02:00Z,18874,TRUE,FALSE,TRUE,FALSE,2006-01-21T02:00Z,"","",0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,67,TRUE,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,0c2340,c99700,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,4,65,FALSE,260200269,2006,2,,4,Big East Conference,Big East,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260200269.json,2006-01-21T02:00:00Z,2006-01-20,TRUE,TRUE,TRUE
260202550,s:40~l:41~e:260202550~c:260202550,2006-01-21T00:00Z,6645,TRUE,FALSE,TRUE,FALSE,2006-01-21T00:00Z,"","",0,N/A,2562,IZOD Center,East Rutherford,NJ,0,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,94,TRUE,58,s:40~l:41~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,TRUE,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,4,89,FALSE,260202550,2006,2,OT,4,Big East Conference,Big East,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260202550.json,2006-01-21T00:00:00Z,2006-01-20,TRUE,TRUE,TRUE
260190012,s:40~l:41~e:260190012~c:260190012,2006-01-20T03:30Z,14611,TRUE,FALSE,TRUE,FALSE,2006-01-20T03:30Z,"","",0,N/A,1064,McKale Center,Tucson,AZ,14644,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,0c234b,ab0520,TRUE,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,90,TRUE,24,s:40~l:41~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,8c1515,ffffff,TRUE,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,81,FALSE,260190012,2006,2,OT,21,Pac-12 Conference,Pac-12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260190012.json,2006-01-20T03:30:00Z,2006-01-19,TRUE,TRUE,TRUE
260192752,s:40~l:41~e:260192752~c:260192752,2006-01-20T02:00Z,10250,TRUE,FALSE,FALSE,FALSE,2006-01-20T02:00Z,"","",0,N/A,1973,Cintas Center,Cincinnati,OH,10224,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,73,TRUE,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,4,71,FALSE,260192752,2006,2,OT,,,,,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260192752.json,2006-01-20T02:00:00Z,2006-01-19,TRUE,TRUE,TRUE
260190009,s:40~l:41~e:260190009~c:260190009,2006-01-20T01:30Z,7521,TRUE,FALSE,TRUE,FALSE,2006-01-20T01:30Z,"","",0,N/A,833,Desert Financial Arena,Tempe,AZ,14198,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona St,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,58,FALSE,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,88,TRUE,260190009,2006,2,,21,Pac-12 Conference,Pac-12,TRUE,,TRUE,https://raw.githubusercontent.com/sportsdataverse/hoopR-mbb-raw/main/mbb/json/final/260190009.json,2006-01-20T01:30:00Z,2006-01-19,TRUE,TRUE,TRUE
